{e07a5c76-b4f6-49cd-b7ae-8266679d14e5}	nCharLv=6	固定药水	1		{1dd08f32-081b-4bdb-95ea-166b1a37ac26}	FALSE	2021-1-1		-1
{24b5419b-d4e0-49d6-9049-b70d545cfbd4}	nCharLv=3	基因蛋	1		{ac7d593c-ce82-4642-97a3-14025da633e4}	FALSE	2021-1-1		-1
{23ad76ec-4033-48af-a295-c4514aefa367}	nCharLv=3,nCharbtid=4001	塔防道具-羊	1		{6584e7dd-73c2-41a5-b642-dba4fe0af01e}	FALSE	2021-1-1		-1
{d4cab69d-1609-4c7a-93ee-848ca9ed777f}	nCharLv=3,nCharbtid=4002	塔防道具-狼	1		{58513953-0a1d-4cc3-87d9-1683e0846238}	FALSE	2021-1-1		-1
{b1f2ed08-851d-4116-8bd7-e93e0d57befc}	nCharLv=3,nCharbtid=4003	塔防道具-长颈鹿	1		{cfd72581-3d42-4738-bc90-35654a3b69f0}	FALSE	2021-1-1		-1
{120d347d-e5f5-448f-bd85-c1f36bd88d4b}	nCharLv=3,nCharbtid=4004	塔防道具-老虎	1		{1c2eb803-7eab-4a4c-b5c6-c1a93814d423}	FALSE	2021-1-1		-1
{01faffcd-4760-4a84-8da0-f25f3d5fc968}	nCharLv=3,nCharbtid=4005	塔防道具-柯基	1		{8eb3e134-e72c-4b8b-aad1-3a8f534e1829}	FALSE	2021-1-1		-1
{3ab031d7-710d-4556-a2fc-c732b24b0e4a}	nCharLv=3,nCharbtid=4007	塔防道具-牛	1		{549c4f29-14b7-45fc-8ef8-4d5a0bfd41b4}	FALSE	2021-1-1		-1
{771b19e5-a8aa-45f2-8e1b-f4df40edfb75}	nCharLv=3,nCharbtid=4008	塔防道具-马	1		{ea4ca4a3-90b4-4632-8f95-2afc45ba13f9}	FALSE	2021-1-1		-1
{479058a8-d55f-4764-8dbb-77a8cb460505}	nCharLv=3,nCharbtid=4009	塔防道具-山羊	1		{e3ae9c7b-f2d6-413e-a32a-720bc394d957}	FALSE	2021-1-1		-1
{64140139-0504-407e-9ba6-45f90afad732}	nCharLv=3,nCharbtid=4010	塔防道具-羊驼	1		{527c494f-8d46-4bcc-9c11-ab6fa7592d73}	FALSE	2021-1-1		-1
{741174d9-067b-4c20-a171-db154351a214}	nCharLv=3,nCharbtid=4011	塔防道具-狮子	1		{dbb0c20b-54b3-423a-91dc-50488b37e83a}	FALSE	2021-1-1		-1
{2faa8fbc-8938-4e9a-b468-20a5aef7d7ef}	nCharLv=3,nCharbtid=4012	塔防道具-猫	1		{278ecf10-6b58-4a57-b6e3-497a0af9f29c}	FALSE	2021-1-1		-1
{54ee81a5-f087-45af-92bb-64092f77bad5}	nCharLv=3,nCharbtid=4013	塔防道具-猪	1		{d4850e65-1dbc-46af-88d1-ff90224194cc}	FALSE	2021-1-1		-1
{b87a6c60-edd5-468c-9a70-38c3b2b290ce}	nCharLv=3,nCharbtid=4014	塔防道具-鸡	1		{dcffb9a7-088d-4237-b943-72d7336c5ee8}	FALSE	2021-1-1		-1
{5b4ac12d-99fb-4ab7-b03f-93d7d8c3eca2}		小袋玉米	1		{6a7b4449-d83d-4fff-99a0-d06d22d298ca}	FALSE	2021-1-1		-1
{490ca7a5-d5d9-47c2-b5d5-d433402eaff2}		中袋玉米	1		{8e05ed2d-4a0c-4b58-8c77-dab7260f7957}	FALSE	2021-1-1		-1
{f95e730d-4def-4342-a273-d12643f31264}		大袋玉米	1		{32cee2a7-81af-4e17-b680-0c2553c1d020}	FALSE	2021-1-1		-1
{10040529-2009-44d7-86ee-865a3e0133a8}		小袋木材	1		{1b908f6c-17d9-4971-b60a-0acd105332cc}	FALSE	2021-1-1		-1
{aba8e3ac-bd7d-4d2a-ad46-3a9a7bf20df5}	nCharLv=4	防护罩（1天）	1		{5b191535-9a8e-4f4d-acc9-a01f3960cbce}	FALSE	2021-1-1		-1
{30abeeb6-11eb-451f-9d62-6a5f068ce674}	nCharLv=4	防护罩（3天）	1		{2dc6f083-a1b6-419a-9573-42f228aa94e1}	FALSE	2021-1-1		-1
{c4cbd36a-b863-404d-bb61-4515726cbc12}	nCharLv=4	防护罩（7天）	1		{41bf1db5-5453-4c7f-9a2b-d597c7320ed9}	FALSE	2021-1-1		-1
{38e8133e-cb0b-4841-92b1-4e180eb3b01f}		抽卡卷	1		{72f6c788-89a7-49cf-a359-756474079d9a}	FALSE	2021-1-1		-1
{1d45a38a-a28e-4b38-8e4d-0e3370308091}	nCharLv=3,nCharbtid=4001,bd=5760	羊时装-发条	2	1	{8fc39339-777d-4dc5-97a2-d539d7b2d47b}	FALSE	2021-1-1	1d	1
{7bbfdee3-feb9-4808-a3cf-e6bba4fdb27a}	nCharLv=3,nCharbtid=4007	牛时装	2	1	{e62e432b-a29c-4ddc-b3e0-c8577769ace2}	FALSE	2021-1-1	1d	1
{ad9bd61c-bbc4-47c4-a986-515defea6ee6}	bd=80	羊主动技能碎片	2	1	{a8c53b74-37fd-4390-8d25-a6d25e88ba4a}	FALSE	2021-1-1	1d	1
{6c42512a-e0ca-428c-b05d-587c485384c4}	nCharLv=3,nCharbtid=4002	狼时装-闪电	2	1	{8c98a98b-eae5-43d8-8173-721865e6bdc2}	FALSE	2021-1-1	1d	1
{affe23af-da06-45c4-9d55-2b5a930fffb5}	bd=80	山羊主动技能碎片	2	1	{9cea62b0-8592-491c-91e4-4379711d17b1}	FALSE	2021-1-1	1d	1
{a15c3801-e47b-41fe-8a7f-5bbc4a322cee}	nCharLv=3,nCharbtid=4003	长颈鹿时装-非洲	2	1	{d99d2468-1bcb-4e07-9ea7-0da91f37f83b}	FALSE	2021-1-1	1d	1
{7281ffd4-b643-48cc-8de2-f54be6c12fcb}	nCharLv=3,nCharbtid=4004	老虎时装-南瓜	2	1	{ccfb4d99-54b8-47fb-a00c-493fc3aacabb}	FALSE	2021-1-1	1d	1
{a7979284-e8a6-45b7-aca1-153ee5624c3f}	bd=45	中袋木材	2	1	{624ea72e-5eee-4b1f-a11a-29abff17e37d}	FALSE	2021-1-1	1d	1
{ea0cbf69-f08f-4aa5-b3ae-5d979b45cefe}	nCharLv=3,nCharbtid=4006	龙时装	2	1	{9b60f406-e009-432d-888a-9f8d4973f2c9}	FALSE	2021-1-1	1d	1
{4b6c98e7-7f22-4aa1-b39a-f1449822bd95}	nCharLv=3,nCharbtid=4010,bd=5760	羊驼时装	2	2	{ed023978-4bc1-4883-b73d-94cdd48165ee}	FALSE	2021-1-1	1d	1
{335562bb-0592-47a6-a996-f2e89a590962}	nCharLv=3,nCharbtid=4011	狮子时装	2	2	{9631e335-2246-44d6-80f4-8128c476d514}	FALSE	2021-1-1	1d	1
{fb9d644e-99c8-49f6-8ff3-d4c16c6b4277}	nCharLv=3,nCharbtid=4012	猫时装	2	2	{e1fc230e-8388-4506-8500-2acf4c3bb6cb}	FALSE	2021-1-1	1d	1
{66fcfdda-3b2f-4b9b-adcf-4538da7b94b6}	bd=80	猪主动技能碎片	2	2	{e6611f24-56d9-48b3-ada6-e1c6b1179bfc}	FALSE	2021-1-1	1d	1
{e4928493-7d63-4e0a-b823-97fec4472caf}	nCharLv=3,nCharbtid=4014	鸡时装	2	2	{70496c6d-430d-44a9-82e7-fc4754d91085}	FALSE	2021-1-1	1d	1
{ebb5a58b-b400-467a-8fcd-25cee4ad8ec2}	nCharLv=3,nCharbtid=4015	独角兽时装	2	2	{3d6f70e8-df34-469d-8109-3760efb2c1e4}	FALSE	2021-1-1	1d	1
{b78058f7-6196-4bd0-8b78-eec94e0debd1}	bd=80	狮鹫主动技能碎片	2	2	{3feebc04-24f4-4aed-a286-a2b0830a1106}	FALSE	2021-1-1	1d	1
{9ecbe090-483b-4606-825f-f44dd2492956}	nCharLv=3,nCharbtid=4017	天马时装	2	2	{1af0c836-394f-4c77-bd8e-d409f909e7c6}	FALSE	2021-1-1	1d	1
{9b40d324-f1b7-45c9-9af3-d314ee8f9a4c}	bd=45	中袋木材	2	2	{624ea72e-5eee-4b1f-a11a-29abff17e37d}	FALSE	2021-1-1	1d	1
{e204b76f-1007-4f30-b5bb-ab9f8cc35684}	nCharLv=3,nCharbtid=4007,bd=5760	牛时装	2	3	{e62e432b-a29c-4ddc-b3e0-c8577769ace2}	FALSE	2021-1-1	1d	1
{4c9009d6-0e9b-4bfd-a3eb-2eea8f0079c6}	nCharLv=3,nCharbtid=4008	马时装	2	3	{7f129c0c-dcc2-43f7-919d-bea175792f14}	FALSE	2021-1-1	1d	1
{a20934b2-3a97-43f6-a66f-1f06c31f820c}	bd=45	中袋木材	2	3	{624ea72e-5eee-4b1f-a11a-29abff17e37d}	FALSE	2021-1-1	1d	1
{1c59273f-7c7c-4848-8efe-e7a940e4f5e9}	bd=80	山羊被动技能碎片	2	3	{635450a4-5f44-47cd-91c6-52e4798bd7cc}	FALSE	2021-1-1	1d	1
{a2bd4b68-6abb-477c-8036-19c87ccbac24}	nCharLv=3,nCharbtid=4003	长颈鹿时装-非洲	2	3	{d99d2468-1bcb-4e07-9ea7-0da91f37f83b}	FALSE	2021-1-1	1d	1
{d83233b2-0b27-4621-8c56-feabd0f309af}	nCharLv=3,nCharbtid=4004	老虎时装-南瓜	2	3	{ccfb4d99-54b8-47fb-a00c-493fc3aacabb}	FALSE	2021-1-1	1d	1
{8155a434-437e-45ec-9e34-1de68c747dc3}	nCharLv=3,nCharbtid=4005	柯基时装-瓢虫	2	3	{0fb1d4e9-fee3-4908-b7bd-5ebe83aac713}	FALSE	2021-1-1	1d	1
{8341b1ee-042a-4ef8-be2c-a9a9f6d999dd}	nCharLv=3,nCharbtid=4006	龙时装	2	3	{9b60f406-e009-432d-888a-9f8d4973f2c9}	FALSE	2021-1-1	1d	1
{94412c05-53e1-4aed-8baa-8e4104c3dd78}	bd=80	羊驼主动技能碎片	2	3	{93fb6f20-11e9-445a-8e26-1d200aa2b111}	FALSE	2021-1-1	1d	1
{496aa859-9b85-4c7d-87ad-9e4d322ace2c}	nCharLv=3,nCharbtid=4011,bd=5760	狮子时装	2	4	{9631e335-2246-44d6-80f4-8128c476d514}	FALSE	2021-1-1	1d	1
{3fd67717-d813-498d-9006-2ce3492768aa}	nCharLv=3,nCharbtid=4012	猫时装	2	4	{e1fc230e-8388-4506-8500-2acf4c3bb6cb}	FALSE	2021-1-1	1d	1
{7ba0ff11-2218-44dc-a030-54ee0b70a6e9}	bd=80	猪被动技能碎片	2	4	{93cc8c94-4e6c-4c08-9588-f0b6897e5005}	FALSE	2021-1-1	1d	1
{3ccdfb05-3fd6-4583-9422-bb69fc283ce9}	nCharLv=3,nCharbtid=4014	鸡时装	2	4	{70496c6d-430d-44a9-82e7-fc4754d91085}	FALSE	2021-1-1	1d	1
{cb5d5f15-a4b9-4279-a554-41afa8d2578f}	nCharLv=3,nCharbtid=4015	独角兽时装	2	4	{3d6f70e8-df34-469d-8109-3760efb2c1e4}	FALSE	2021-1-1	1d	1
{212e08b5-962f-49c9-969d-b4bccb955db6}	bd=80	狮鹫被动技能碎片	2	4	{f06095dd-3fe5-449a-9964-b9f003ae1d22}	FALSE	2021-1-1	1d	1
{a6c34248-9cb7-4254-a951-0ff5b6d51fc3}	nCharLv=3,nCharbtid=4017	天马时装	2	4	{1af0c836-394f-4c77-bd8e-d409f909e7c6}	FALSE	2021-1-1	1d	1
{bd660dd6-7eae-4b87-9d16-e089fe272b3d}	bd=45	中袋木材	2	4	{624ea72e-5eee-4b1f-a11a-29abff17e37d}	FALSE	2021-1-1	1d	1
{b67da600-d6b7-4af6-9920-bcd999345eaa}	bd=80	羊被动技能碎片	2	4	{af35ff42-4cf0-4ca0-a162-72bbbdbcbc15}	FALSE	2021-1-1	1d	1
{0987a624-6768-4128-8b54-405e496aaeb0}	nCharLv=3,nCharbtid=4015,bd=5760	独角兽时装	2	5	{3d6f70e8-df34-469d-8109-3760efb2c1e4}	FALSE	2021-1-1	1d	1
{aa79cfae-b0a5-41b1-90a0-99f2b2a35318}	nCharLv=3,nCharbtid=4004	老虎时装-南瓜	2	5	{ccfb4d99-54b8-47fb-a00c-493fc3aacabb}	FALSE	2021-1-1	1d	1
{0841be4a-233e-4330-b629-c32326981cc8}	nCharLv=3,nCharbtid=4017	天马时装	2	5	{1af0c836-394f-4c77-bd8e-d409f909e7c6}	FALSE	2021-1-1	1d	1
{1257feb4-a1be-429a-b868-d2e190653466}	nCharLv=3,nCharbtid=4005	柯基时装-瓢虫	2	5	{0fb1d4e9-fee3-4908-b7bd-5ebe83aac713}	FALSE	2021-1-1	1d	1
{9840ed28-e7c5-49fa-ab63-d7afe8183c4d}	bd=45	中袋木材	2	5	{624ea72e-5eee-4b1f-a11a-29abff17e37d}	FALSE	2021-1-1	1d	1
{8d74bba9-22b3-4808-a06a-d8f684181ed4}	nCharLv=3,nCharbtid=4002	狼时装-闪电	2	5	{8c98a98b-eae5-43d8-8173-721865e6bdc2}	FALSE	2021-1-1	1d	1
{1f99c20c-f4e4-4504-95fd-dd345c3e0fc0}	nCharLv=3,nCharbtid=4012	猫时装	2	5	{e1fc230e-8388-4506-8500-2acf4c3bb6cb}	FALSE	2021-1-1	1d	1
{214143a5-b4fc-40ff-84a1-680f7a5eb324}	bd=80	猪跳跃技能碎片	2	5	{e846fab5-15ef-4af6-ac31-b6d6cf813000}	FALSE	2021-1-1	1d	1
{daec467c-6532-4a10-ac8b-606cc4df1f6e}	nCharLv=3,nCharbtid=4014	鸡时装	2	5	{70496c6d-430d-44a9-82e7-fc4754d91085}	FALSE	2021-1-1	1d	1
{6a313c7b-14ba-4e9c-a3ff-8513ac1789da}	nCharLv=3,nCharbtid=4006,bd=5760	龙时装	2	6	{9b60f406-e009-432d-888a-9f8d4973f2c9}	FALSE	2021-1-1	1d	1
{b355c0f6-38e0-461b-8b39-cb95439bab0f}	bd=80	羊驼被动技能碎片	2	6	{cab499db-336d-4088-9132-fb8e891df3f6}	FALSE	2021-1-1	1d	1
{3fbbccd4-9f2f-4640-b6ec-4ac564d4da76}	bd=80	狮鹫跳跃技能碎片	2	6	{db6b894e-c399-4d60-ac0f-b1724a221d93}	FALSE	2021-1-1	1d	1
{28726ae2-356b-4192-a94a-345f8cae004e}	bd=80	狮子主动技能碎片	2	6	{7ca20f6f-b058-4c6d-a1e2-a4a661badf25}	FALSE	2021-1-1	1d	1
{5de12308-0ed8-41b3-98be-a47b1728ec84}	bd=400	大袋木材	2	6	{0a85f12a-d89d-4058-84a4-a0e7998b9748}	FALSE	2021-1-1	1d	1
{83c1953a-88da-44a4-b8db-f34a3f75c02d}	nCharLv=3,nCharbtid=4007	牛时装	2	6	{e62e432b-a29c-4ddc-b3e0-c8577769ace2}	FALSE	2021-1-1	1d	1
{59911470-fd41-464c-ab73-41493f95a166}	nCharLv=3,nCharbtid=4017	天马时装	2	6	{1af0c836-394f-4c77-bd8e-d409f909e7c6}	FALSE	2021-1-1	1d	1
{37eba53f-b0ed-419b-9431-b61f16be332e}	nCharLv=3,nCharbtid=4005	柯基时装-瓢虫	2	6	{0fb1d4e9-fee3-4908-b7bd-5ebe83aac713}	FALSE	2021-1-1	1d	1
{b05167cc-7c54-4a5b-a545-82d6fc6ae43e}	bd=80	马跳跃技能碎片	2	6	{4b41914d-2747-4918-bd1a-069e5f7de400}	FALSE	2021-1-1	1d	1
{8380efae-3038-4772-a0ec-817670895505}	nCharLv=3,nCharbtid=4002,bd=5760	狼时装-闪电	2	7	{8c98a98b-eae5-43d8-8173-721865e6bdc2}	FALSE	2021-1-1	1d	1
{507d33fb-f03c-40c3-9eff-7af1525b1e9c}	nCharLv=3,nCharbtid=4012	猫时装	2	7	{e1fc230e-8388-4506-8500-2acf4c3bb6cb}	FALSE	2021-1-1	1d	1
{79ab67d4-dca8-4ea1-bfe2-a06c2825a8c7}	bd=80	鸡主动技能碎片	2	7	{09d9736f-ab35-43a0-8de2-1041424f3636}	FALSE	2021-1-1	1d	1
{0f6e51b9-7bea-49e0-b1a9-1969bee328d4}	bd=400	大袋木材	2	7	{0a85f12a-d89d-4058-84a4-a0e7998b9748}	FALSE	2021-1-1	1d	1
{8309569b-70f3-4ab7-b07b-ad6beb0b9841}	bd=80	羊驼跳跃技能碎片	2	7	{d65b08f0-5a30-4303-af35-a8763495b8ab}	FALSE	2021-1-1	1d	1
{969cf022-53ed-4c45-8de1-4779774d359f}	nCharLv=3,nCharbtid=4016	狮鹫时装	2	7	{bda05ee8-860d-4754-8782-fe0d5191098f}	FALSE	2021-1-1	1d	1
{4fc66f83-5aee-4f35-84a6-a6a07957ae06}	bd=80	狮子被动技能碎片	2	7	{af971234-2337-40cf-940d-b651b8762992}	FALSE	2021-1-1	1d	1
{6c6da5f1-b982-472b-a802-65cf532fe44b}	bd=80	山羊跳跃技能碎片	2	7	{976f24f2-747d-4a84-bc2d-6a5748e90568}	FALSE	2021-1-1	1d	1
{c50b7262-0029-4dd7-bb30-e978b10bf070}	nCharLv=3,nCharbtid=4007	牛时装	2	7	{e62e432b-a29c-4ddc-b3e0-c8577769ace2}	FALSE	2021-1-1	1d	1
{4c255e73-8444-4b7f-ba64-a9b2fbbc9781}	nCharLv=3,nCharbtid=4003,bd=5760	长颈鹿时装-非洲	2	8	{d99d2468-1bcb-4e07-9ea7-0da91f37f83b}	FALSE	2021-1-1	1d	1
{8529c90c-d85f-4eb1-9f47-ede5eb6908ab}	bd=80	羊跳跃技能碎片	2	8	{da0d1e54-5948-474e-9a49-889858f62806}	FALSE	2021-1-1	1d	1
{4b8d62b5-d307-4231-a868-4038f5b8139e}	nCharLv=3,nCharbtid=4015	独角兽时装	2	8	{3d6f70e8-df34-469d-8109-3760efb2c1e4}	FALSE	2021-1-1	1d	1
{d99da45c-b449-4339-be90-32b7875231a1}	bd=400	大袋木材	2	8	{0a85f12a-d89d-4058-84a4-a0e7998b9748}	FALSE	2021-1-1	1d	1
{765a8284-500e-4b15-95f5-63e3cd7b1874}	nCharLv=3,nCharbtid=4013	狮鹫时装	2	8	{bda05ee8-860d-4754-8782-fe0d5191098f}	FALSE	2021-1-1	1d	1
{9653561f-5237-478d-871d-a088f61208d5}	nCharLv=3,nCharbtid=4004	老虎时装-南瓜	2	8	{ccfb4d99-54b8-47fb-a00c-493fc3aacabb}	FALSE	2021-1-1	1d	1
{47ef01da-dc35-416b-8874-3b2385561dc0}	nCharLv=3,nCharbtid=4013	猪时装	2	8	{438121c1-f4d8-4754-895b-917a2225d876}	FALSE	2021-1-1	1d	1
